koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_slogg,ra,dec
0,0,0,1,0,0.967427812,132.258305,5.8883,9.13E+03,29.01,1419,956.61,323.4,1,q1_q17_dr25_tce,4.625,285.91641,37.59428
0,0,1,0,0,22.41831984,172.797099,5.349,1.19E+04,9.94,563,23.8,944.4,1,q1_q17_dr25_tce,4.491,296.89938,43.707218
0,0,1,0,0,20.13147772,189.390784,3.2806,8.24E+03,39.89,670,47.49,427.5,1,q1_q17_dr25_tce,4.507,285.89124,44.181728
0,0,0,1,1,1.334101467,133.703081,2.1033,1.21E+02,1.74,2169,5207.55,43,1,q1_q17_dr25_tce,4.106,294.59955,38.366772
0.294,1,0,0,0,8.8249556,131.7064,2.976,1.21E+02,1.1,928,175.17,8.6,2,q1_q17_dr25_tce,4.434,289.04434,42.280022
0,0,1,0,0,7.30497811,169.64592,4.5414,1.09E+04,10.86,760,78.87,69.6,1,q1_q17_dr25_tce,4.609,289.0058,47.040421
0.761,0,0,1,0,5.115750935,173.26599,2.5378,1.06E+03,60.74,1202,493.38,51.8,1,q1_q17_dr25_tce,4.411,297.43201,47.128551
0,0,0,1,1,1.213745575,170.582782,5.5835,2.01E+03,21.69,1246,572.53,213.7,1,q1_q17_dr25_tce,4.606,283.8757,47.231918
0,0,0,1,0,1.423799421,169.67436,1.4866,2.01E+03,4.69,1659,1791.61,125.3,1,q1_q17_dr25_tce,4.464,298.00024,47.243649
0,0,1,1,1,4.532402495,171.92667,3.12,3.39E+02,3.69,1160,426.69,43.1,1,q1_q17_dr25_tce,4.278,293.08734,39.799122
0.376,1,0,0,0,25.273355,134.5501,34.48,4.96E+02,24.74,579,26.57,16.9,2,q1_q17_dr25_tce,4.39,283.5701,43.736118
0.999,0,1,0,0,15.45805668,173.782454,8.79536,4.25E+03,9.11,871,136.4,1055.9,1,q1_q17_dr25_tce,4.169,290.44928,39.854801
0.005,1,0,0,0,379.11996,267.6893,7.22,1.11E+03,2.74,221,0.57,9.2,2,q1_q17_dr25_tce,4.575,292.87848,45.344372
0,0,1,1,1,7.06115081,169.86425,3.547,1.53E+03,171.85,886,145.61,60.4,1,q1_q17_dr25_tce,4.554,284.67569,47.339211
0,0,1,1,0,6.277827312,172.5786,8.6841,1.86E+03,4.87,985,222.45,191.3,1,q1_q17_dr25_tce,4.526,298.02615,39.918331
0,0,1,0,0,12.01166109,176.6358115,3.77516,1.43E+04,55.2,1317,710.87,1898.4,1,q1_q17_dr25_tce,3.91,289.19144,40.263184
0,0,1,0,0,1.360834768,169.709729,1.4886,1.57E+03,7.24,1660,1792.47,169.8,1,q1_q17_dr25_tce,4.543,281.50342,44.409458
0,0,1,1,0,0.542122617,131.98408,1.283,8.83E+01,0.94,2238,5914.13,16.3,1,q1_q17_dr25_tce,4.476,291.40289,37.676689
0,0,1,0,0,26.94927489,177.968689,10.6977,2.00E+04,7.37,395,5.78,415.7,1,q1_q17_dr25_tce,4.741,291.56332,40.26778
0.005,1,0,0,0,93.803766,170.55916,2.946,4.60E+02,2.05,375,4.69,8.6,5,q1_q17_dr25_tce,4.47,288.2341,40.520901
0,0,0,1,1,4.350413063,171.43565,1.7694,1.93E+02,1.26,1088,331.98,37.8,1,q1_q17_dr25_tce,4.534,290.2316,40.356571
0,0,1,0,0,1.376384817,169.72919,1.745,3.66E+02,1.47,1343,770.31,47.8,1,q1_q17_dr25_tce,4.591,299.6813,40.428425
0,0,1,1,0,45.97786182,240.597609,7.4493,2.39E+04,17.09,541,20.32,1283.6,1,q1_q17_dr25_tce,4.306,289.96674,40.532661
0.193,0,0,1,0,7.03380109,174.15772,6.4185,1.39E+02,2.61,1320,718.45,46.7,1,q1_q17_dr25_tce,4.019,284.88037,45.134621
0,0,1,0,0,12.71871149,172.995345,2.48998,8.38E+03,120.02,1042,279.33,550.2,1,q1_q17_dr25_tce,4.036,293.91364,45.189793
0,0,1,0,0,14.49839316,182.679596,3.7343,3.27E+03,5.16,607,32.22,125.6,1,q1_q17_dr25_tce,4.602,294.121,47.408791
0,0,1,0,0,3.041547148,170.4878722,3.22798,2.07E+04,60.05,1544,1344.31,1670.6,1,q1_q17_dr25_tce,4.293,297.44904,40.510899
0,0,1,0,0,5.41460536,174.65563,33.787,4.08E+03,116.93,1737,2150.63,294.4,1,q1_q17_dr25_tce,3.676,298.83603,45.11652
0,0,1,0,0,23.35534139,169.8339432,4.60672,3.85E+04,21.55,601,30.96,1144.3,1,q1_q17_dr25_tce,4.534,296.95724,47.55381
0,0,1,1,1,42.55930625,204.130006,3.0148,2.30E+03,5.45,527,18.24,60.9,1,q1_q17_dr25_tce,4.489,293.45612,41.048222
0,0,0,1,0,7.334073405,137.1334748,2.7308,3.27E+02,1.42,870,135.81,2.6,4,q1_q17_dr25_tce,4.603,291.11057,51.058929
0,0,1,1,1,1.274840187,169.86973,14.833,2.29E+02,66.76,2498,9187.9,79.3,1,q1_q17_dr25_tce,3.669,300.72702,45.305538
0,0,0,1,0,1.368617188,169.95175,1.6235,1.27E+02,1.84,2255,6108.26,44.4,1,q1_q17_dr25_tce,4.14,294.91202,45.566685
0,0,1,1,0,1.125963085,169.634,1.5034,1.46E+02,1.41,1988,3689.22,43.1,1,q1_q17_dr25_tce,4.348,296.43567,41.134602
0,0,1,0,0,1.065731229,132.039287,1.7499,3.64E+03,384.26,5118,161806.81,109.2,1,q1_q17_dr25_tce,2.897,292.1059,38.83622
0,0,0,1,0,1.012672041,170.189232,3.0512,1.20E+03,5.89,2337,7026.31,237.4,1,q1_q17_dr25_tce,4.275,298.45319,45.746101
0,0,1,0,0,28.71421614,182.608668,6.0624,4.37E+04,42.19,794,93.74,1230.7,1,q1_q17_dr25_tce,4.226,299.28305,45.964439
0.141,0,1,0,0,0.83442282,131.7827,1.873,5.09E+01,0.64,1854,2794.84,8.8,2,q1_q17_dr25_tce,4.529,291.16476,48.052429
0.001,0,0,1,0,1.906633332,170.064102,3.0825,2.68E+02,2.72,1847,2745.66,83.3,1,q1_q17_dr25_tce,4.335,293.7756,41.228489
0,0,1,1,0,6.41496453,132.86482,3.9015,2.01E+02,25.79,1153,417.97,53.1,1,q1_q17_dr25_tce,4.259,293.45428,39.803928
0,0,1,1,1,2.192009479,171.671953,2.9453,1.48E+03,35.9,1446,1030.69,131.2,1,q1_q17_dr25_tce,4.28,290.93726,37.703972
0.027,0,1,0,0,8.254912972,174.43554,6.8822,1.92E+04,11.86,793,93.46,438.2,1,q1_q17_dr25_tce,4.5,295.48187,39.017288
0.002,0,1,0,0,3.170626881,172.047171,2.7189,1.46E+04,14.37,1314,704.88,113.2,1,q1_q17_dr25_tce,4.428,292.87039,40.105331
0,0,0,1,0,36.2671673,155.0813,2.065,6.27E+02,1.5,347,3.44,10,1,q1_q17_dr25_tce,4.637,291.02655,36.91637
0,0,1,1,1,2.178150857,171.2325,1.931,1.63E+02,1.11,1282,636.74,37.4,1,q1_q17_dr25_tce,4.56,287.99124,46.35688
0,0,1,1,1,2.178150567,171.232233,3.5065,5.11E+02,34.19,1796,2457.28,131.4,1,q1_q17_dr25_tce,4.328,287.99609,46.32943
0,0,0,1,0,25.33709016,192.91451,9.664,2.28E+03,3.47,414,6.93,120.3,1,q1_q17_dr25_tce,4.625,298.86972,40.71991
0.024,0,1,0,0,4.396999852,172.023406,1.875,4.58E+03,13.57,1231,543.48,63.3,1,q1_q17_dr25_tce,4.311,288.16071,40.878891
0,0,0,1,1,1.16015259,121.704645,1.3433,1.70E+02,1.4,1751,2229.29,48.4,1,q1_q17_dr25_tce,4.433,298.66101,41.13789
0.014,0,0,1,0,2.2227289,131.895,2.617,2.79E+02,34.14,4454,93172.12,10.5,1,q1_q17_dr25_tce,2.354,291.85648,37.065651
0,0,1,0,0,1.621668852,170.358337,1.7517,7.66E+03,32.76,1598,1546.28,67.8,1,q1_q17_dr25_tce,4.487,293.42636,46.68792
0,0,0,1,1,5.07442951,171.55916,4.064,2.50E+02,1.38,929,175.75,26.7,1,q1_q17_dr25_tce,4.562,295.19717,42.416939
0,0,1,1,0,176.2432946,192.50359,5.0423,4.98E+03,48.15,353,3.68,86.6,1,q1_q17_dr25_tce,4.209,295.0256,44.330189
0.001,0,0,1,0,4.305219002,170.453154,2.6845,9.74E+03,10.34,1119,370.84,205.8,1,q1_q17_dr25_tce,4.438,282.15491,42.234547
0.003,0,1,0,0,13.77971135,178.6879965,7.63871,2.55E+04,47.58,1376,848.24,2013.6,1,q1_q17_dr25_tce,3.643,298.59164,42.206429
0,0,1,1,1,5.07437786,171.56544,5.942,6.06E+02,23.71,1008,244.04,86.6,1,q1_q17_dr25_tce,4.48,295.19562,42.417068
0.928,0,0,1,0,1.433339604,169.85606,1.3665,3.05E+02,2.08,1677,1873.33,39.6,1,q1_q17_dr25_tce,4.471,293.68912,46.41288
0,0,1,0,0,37.86511904,198.599331,2.9799,6.94E+03,40.36,535,19.31,222.3,1,q1_q17_dr25_tce,4.495,297.41867,46.64426
0.691,0,1,0,0,2.879243323,170.710636,2.6273,4.81E+04,21.02,1244,565.39,200.5,1,q1_q17_dr25_tce,4.533,281.77554,47.59325
0,0,0,1,1,2.85889907,134.16649,1.465,5.57E+01,0.73,989,226.09,6.9,1,q1_q17_dr25_tce,4.603,291.01727,37.975368
0.014,0,0,1,0,0.983304511,132.48478,1.78,7.99E+01,1.1,2121,4774.53,10.1,1,q1_q17_dr25_tce,4.386,292.63766,37.64188
0,1,0,0,1,0.56680081,131.81737,3.6116,1.28E+02,1.02,2038,4065.92,71.5,3,q1_q17_dr25_tce,4.473,291.16953,42.640808
0.273,1,0,0,0,39.1307086,165.7408,2.295,2.01E+02,1.54,600,30.75,7.4,1,q1_q17_dr25_tce,4.401,292.06082,37.770191
0,0,0,1,1,1.655467295,169.54872,3.2424,1.06E+03,2.17,1080,322.97,98.7,1,q1_q17_dr25_tce,4.6,297.74799,42.995205
0,0,0,1,0,11.9710626,171.08425,2.7607,4.22E+02,5.84,1044,280.97,42.6,1,q1_q17_dr25_tce,4.127,297.40097,43.042782
0,0,0,1,0,6.97106919,174.70305,3.9125,4.53E+02,2.07,946,189.16,41.7,1,q1_q17_dr25_tce,4.493,288.98038,46.95406
1,0,1,0,0,38.13853099,180.43748,3.8617,1.23E+03,68.75,873,137.15,58.9,1,q1_q17_dr25_tce,3.861,286.56378,39.53447
0.325,1,0,0,0,1.05569286,131.5576,1.289,3.75E+01,0.45,1395,898.72,7.1,1,q1_q17_dr25_tce,4.561,291.95761,38.070049
0,0,1,1,0,3.719809197,135.068298,3.5317,2.96E+03,87.21,1873,2912.21,373.9,1,q1_q17_dr25_tce,3.813,288.80377,49.530788
0,0,1,1,1,0.73975345,131.81739,4.2,4.82E+02,2.09,1818,2580,86.2,1,q1_q17_dr25_tce,4.436,292.68985,37.774361
0,0,1,1,1,1.612249049,131.85204,4.235,1.54E+02,50.98,2713,12788.25,45.4,1,q1_q17_dr25_tce,3.793,298.35434,47.672081
0,0,1,0,0,44.25817308,188.495537,7.58264,2.05E+04,37.38,845,120.38,1282.3,1,q1_q17_dr25_tce,3.839,288.54199,43.255421
0,0,1,1,0,3.05933906,131.7541,1.7332,1.17E+03,36,1434,999.16,37.7,1,q1_q17_dr25_tce,4.337,288.90887,50.16283
0,0,1,1,0,0.624677585,131.8663,2.411,3.73E+01,1.28,4391,87591.59,31,1,q1_q17_dr25_tce,4.191,298.04318,41.195
0,0,0,0,1,0.759763198,131.78816,3.083,2.03E+02,1.2,1752,2227.19,30.8,1,q1_q17_dr25_tce,4.572,290.50125,40.6945
,1,0,0,0,372.37369,138.0835,12.33,6.66E+02,2.68,267,1.2,15.6,,,4.455,291.26672,47.114769
0,0,1,0,0,12.43519054,140.8323906,3.8305,7.19E+01,0.52,545,20.93,4.8,2,q1_q17_dr25_tce,4.676,297.77292,40.589088
0.147,1,0,0,0,85.112898,171.8254,2.503,5.14E+02,2.21,422,7.48,8,1,q1_q17_dr25_tce,4.485,286.46753,38.385971
0,0,1,1,0,0.504426087,131.894825,1.6276,6.15E+02,33.96,2339,7077.76,81.7,1,q1_q17_dr25_tce,4.452,290.74918,38.659111
0,0,1,0,0,0.793663156,131.79065,0.8244,1.86E+02,1.14,1614,1600.85,23.7,1,q1_q17_dr25_tce,4.533,281.44067,47.246471
0,0,0,1,1,2.81401302,133.0785,5.801,5.57E+01,1.51,1723,2081.51,33.8,1,q1_q17_dr25_tce,3.869,285.41519,39.776009
0,0,0,1,1,0.851678507,131.62317,2.028,6.79E+01,0.85,1840,2698.28,9.1,1,q1_q17_dr25_tce,4.389,293.10153,38.340618
,1,0,0,0,205.30627,186.434,7.86,6.71E+02,2.48,314,2.29,6.4,,,4.494,294.64081,43.45393
0,1,0,1,0,0.978046982,131.68639,2.6137,8.39E+02,129.67,3146,23083.37,105.2,1,q1_q17_dr25_tce,3.368,292.99329,38.319489
0,0,0,1,1,1.332566763,132.04547,4.001,3.85E+02,1.49,1318,713.45,18.2,1,q1_q17_dr25_tce,4.599,294.30887,46.413052
0,0,0,0,1,1.89131005,132.66204,5.687,1.56E+02,6.4,1590,1507.16,18.7,1,q1_q17_dr25_tce,4.255,290.31827,37.91098
0,1,0,0,0,87.140633,169.262,18.11,,,,11.37,,1,q1_q17_dr25_tce,,297.25598,47.550491
,1,0,0,0,185.53285,310.2503,31.46,8.77E+02,28.39,302,1.96,19.9,,,4.544,289.61908,41.927189
0,0,1,1,1,0.885131111,131.8742,3.377,9.32E+01,0.9,1818,2579.83,23.4,1,q1_q17_dr25_tce,4.543,298.86102,43.417679
0,0,0,0,1,1.85447373,132.50369,2.665,3.07E+02,1.33,1221,527.79,18.9,1,q1_q17_dr25_tce,4.609,298.71082,47.369911
0,0,1,1,0,0.502622858,131.61123,3.085,1.46E+02,1.41,2478,8838.66,41.1,1,q1_q17_dr25_tce,4.385,294.29196,38.138771
0,1,0,0,1,0.786260569,132.166816,4.556,8.77E+02,15.72,1192,477.45,246,2,q1_q17_dr25_tce,4.681,294.53149,43.398659
0,1,0,1,0,0.597934463,131.95507,3.1225,5.15E+02,23.2,2126,4834.45,72.2,1,q1_q17_dr25_tce,4.539,299.07944,40.825642
,1,0,0,0,360.76458,148.5386,21.22,3.84E+02,60.3,216,0.52,10,,,4.616,292.16028,47.166649
0,0,0,0,1,2.15292788,132.36514,3.043,4.14E+01,1.02,1841,2708.61,21.5,1,q1_q17_dr25_tce,3.969,291.9632,43.88166
0,0,1,1,1,2.61585431,132.42844,6.519,1.70E+02,1.28,1358,803.03,26.9,1,q1_q17_dr25_tce,4.497,291.22729,50.921791
0,0,0,1,1,1.061002863,132.52463,1.962,1.42E+02,1.06,1679,1883.03,15.7,1,q1_q17_dr25_tce,4.538,297.86734,40.10257
,1,0,0,0,363.35755,135.9933,19.85,3.95E+02,3.45,305,2.05,13.9,,,3.89,292.27005,47.307362
0.019,0,1,1,0,0.924821319,132.09187,2.594,1.22E+02,1.1,1963,3514.31,24.3,1,q1_q17_dr25_tce,4.455,287.47369,42.00375
0,0,0,0,1,4.4697452,133.00892,5.33,2.42E+02,2.43,1248,574.11,33.8,1,q1_q17_dr25_tce,4.316,300.61877,44.594391
0,0,1,1,0,122.906853,195.9104,15.97,8.20E+02,3.55,338,3.08,19.9,1,q1_q17_dr25_tce,4.547,296.49731,40.765629
0,1,0,1,1,12.42221675,141.8461927,6.5533,5.45E+01,0.8,864,131.73,11,1,q1_q17_dr25_tce,4.424,297.60681,40.656479
0,1,0,0,0,383.43595,483.2484,11.059,1.23E+03,2.53,214,0.5,14.1,1,q1_q17_dr25_tce,4.615,294.74246,38.301811
0,0,1,1,0,0.842336445,131.73901,1.519,8.01E+01,0.9,1941,3367.24,8.8,1,q1_q17_dr25_tce,4.415,299.12286,40.489071
,1,0,0,0,339.4293408,187.5194914,7.5,,,,,,,,,291.14807,40.669399
0,1,0,0,1,0.914468919,132.120912,2.695,3.43E+03,36.84,1884,2978.16,189,2,q1_q17_dr25_tce,4.415,298.91278,40.110851
0,0,0,1,1,1.54039744,131.99974,1.787,1.28E+02,1.08,1520,1267.95,7,1,q1_q17_dr25_tce,4.421,286.99091,38.916222
0,1,0,1,0,0.907943645,132.133484,1.9144,1.03E+03,49.37,2219,5715.61,53.7,1,q1_q17_dr25_tce,4.354,297.36047,40.056141
0,0,0,1,0,94.446856,166.1513,7.502,4.36E+02,7.13,611,32.93,20,1,q1_q17_dr25_tce,3.729,297.49054,41.8326
0,0,0,1,0,0.92565941,132.11002,1.488,3.00E+01,0.88,2383,7600.86,11.2,1,q1_q17_dr25_tce,4.135,298.38754,44.151962
0,0,1,0,0,0.537110149,131.55982,1.7976,9.20E+01,32.19,3195,24545.75,41.1,1,q1_q17_dr25_tce,3.739,291.69067,41.332878
0,0,1,1,1,2.99194823,134.1641,4.39,9.96E+01,0.78,1019,255.16,18.2,1,q1_q17_dr25_tce,4.62,298.57779,40.681438
,1,0,0,0,360.33012,159.4314,15.16,1.02E+03,2.34,200,0.38,12.2,,,4.606,291.90503,47.094929
0,0,1,0,1,0.566803149,131.79596,1.643,2.46E+02,1.93,2380,7612.11,52.6,1,q1_q17_dr25_tce,4.435,293.18408,42.528019
0,0,0,1,0,15.3466028,143.8142,4.966,2.39E+02,3.64,1194,480.12,13,1,q1_q17_dr25_tce,3.934,292.38293,38.40057
0,1,0,0,0,0.531106622,131.906467,3.0293,5.13E+03,7.54,1781,2371.49,286.2,2,q1_q17_dr25_tce,4.539,296.34622,50.390789
0,0,0,1,1,1.332547503,132.05767,4.521,1.30E+02,1.23,1719,2062.92,25.5,1,q1_q17_dr25_tce,4.471,295.16696,46.754341
0.097,1,0,0,0,4.20253859,132.3097,5.389,3.15E+01,0.71,1136,394.08,8.8,1,q1_q17_dr25_tce,4.343,287.45532,38.23959
0,0,1,1,0,0.535578808,131.80805,1.7973,1.94E+02,33.97,2870,16161.27,38.3,1,q1_q17_dr25_tce,4.264,299.75021,44.561981
0,0,0,1,0,0.89486317,132.21767,2.657,1.72E+02,1.19,1764,2296.25,16.1,1,q1_q17_dr25_tce,4.548,298.90012,40.303589
0,0,0,1,1,7.04716175,132.7504,2.693,1.51E+02,1.1,817,105.1,9.4,1,q1_q17_dr25_tce,4.592,290.0831,38.398472
,1,0,1,0,368.71479,318.8424,16.46,1.21E+03,91.06,236,0.73,10.9,,,4.544,296.49731,40.765629
0,0,0,1,1,119.0192648,341.26197,8.1,1.98E+03,4.44,350,3.53,31.1,1,q1_q17_dr25_tce,4.534,291.58517,42.367229
0,0,1,1,1,0.974479091,132.37246,1.866,2.21E+02,1.19,1513,1239.32,25.3,1,q1_q17_dr25_tce,4.502,298.53549,48.419479
0,0,1,0,1,3.57017774,134.4442,4.473,7.96E+01,57.36,6119,331478.01,8.9,1,q1_q17_dr25_tce,0.93,300.60422,43.902946
0,0,0,1,0,1.10601182,131.83599,2.577,5.29E+01,0.77,1903,3093.39,15.5,1,q1_q17_dr25_tce,4.45,289.17761,41.695171
0,0,1,1,1,6.873655305,132.4527832,3.5415,1.81E+02,1.21,906,159.51,3.4,1,q1_q17_dr25_tce,4.492,300.4068,46.378941
0,0,0,1,0,1.2940561,131.861,0.97,5.12E+01,5.27,4465,93976.84,6.4,1,q1_q17_dr25_tce,3.092,299.42017,40.73838
0,1,0,0,0,0.53936593,131.97457,5.434,1.45E+02,9.19,5016,149399.93,57.6,1,q1_q17_dr25_tce,3.301,291.02097,36.903648
0,1,0,1,0,0.643703667,131.984908,0.801,1.72E+02,1.48,2358,7305.66,40.3,1,q1_q17_dr25_tce,4.362,292.88342,38.074951
0,1,0,1,0,0.735146413,131.49953,5.053,2.75E+02,168.34,5366,195250.9,78,1,q1_q17_dr25_tce,3.112,294.08896,39.128101
0,0,0,1,0,0.827351796,131.92381,2.1885,4.47E+01,0.9,2208,5583.73,30.6,1,q1_q17_dr25_tce,4.141,293.8067,44.867352
0,1,0,0,1,0.618952198,131.590434,2.8244,8.32E+03,4.96,497,14.29,259.3,2,q1_q17_dr25_tce,5.283,290.47928,43.505268
0,1,0,0,0,1.31723412,132.13735,7.284,4.23E+02,125.56,5471,211468.1,78.4,2,q1_q17_dr25_tce,2.816,296.61078,49.567039
0,1,0,0,0,379.08202,287.504,33.87,1.61E+03,23.99,253,0.97,23.2,2,q1_q17_dr25_tce,4.493,290.31039,40.98143
,1,0,0,0,366.31509,312.1401,12.41,3.36E+02,2.87,353,3.65,13,,,4.16,289.55566,42.572048
0,1,0,1,0,0.536544193,132.03219,2.918,1.60E+02,0.9,1745,2199.75,25.3,1,q1_q17_dr25_tce,4.597,291.24924,45.92149
0,0,1,1,1,43.796785,158.9316,18.84,2.56E+02,20.79,542,20.4,21.2,1,q1_q17_dr25_tce,4.432,295.93921,44.837379
0,0,1,1,1,0.952371227,132.34095,3.926,3.53E+02,21.96,1870,2885.01,42.6,1,q1_q17_dr25_tce,4.511,290.72519,48.210411
0,0,0,1,1,1.089088292,132.0149343,1.8599,1.42E+02,1.28,1914,3167.63,1.8,1,q1_q17_dr25_tce,4.445,287.95279,46.33176
,1,1,0,0,1.1518407,132.6197092,2.53,,,,,,1,q1_q16_tce,,287.80408,43.168961
0,1,0,0,0,7.7553808,134.5191,22.321,8.40E+02,22.2,822,107.76,55.9,1,q1_q17_dr25_tce,4.539,300.18863,46.185768
0,0,1,1,1,0.730949487,132.22503,2.367,8.73E+01,1.27,2311,6730.38,15.8,1,q1_q17_dr25_tce,4.365,289.80322,38.366692
0,1,0,1,0,0.991552822,131.90235,1.135,6.07E+02,37.93,2558,10148.8,17.3,1,q1_q17_dr25_tce,3.888,285.5921,39.206268
0,0,0,1,1,1.89124187,132.7082,4.415,1.06E+02,0.93,1312,698.9,20.8,1,q1_q17_dr25_tce,4.474,290.31589,37.977779
,1,0,0,0,392.49728,203.1308,10.53,1.06E+03,2.82,232,0.68,14.5,,,4.544,286.58932,44.5247
0,0,0,1,0,8.8109721,136.4718,4.822,2.40E+04,47.94,881,142.58,26,1,q1_q17_dr25_tce,4.438,294.46231,38.381912
0,0,0,1,0,2.15681538,133.27151,5.115,1.07E+02,1.06,1473,1114.9,22.6,1,q1_q17_dr25_tce,4.45,297.81674,43.440411
0,1,0,1,0,0.708563091,132.10298,6.347,4.15E+02,15.38,1587,1501.41,90.8,1,q1_q17_dr25_tce,4.669,284.74942,48.558128
,1,0,1,0,366.24282,307.2714,15.76,7.34E+02,2.4,237,0.75,18.2,,,4.541,290.60129,41.26902
0,0,1,1,1,1.33256418,132.0473,4.701,1.62E+02,0.81,1262,602.26,20.7,1,q1_q17_dr25_tce,4.641,295.10251,46.732922
0,1,0,1,1,12.4258833,141.5008,24.83,9.36E+01,2.19,1006,242.04,34.4,1,q1_q17_dr25_tce,3.933,297.75125,40.647388
0,0,0,1,0,1.387838134,132.11351,2.252,1.37E+02,1.24,1783,2378.53,20.4,1,q1_q17_dr25_tce,4.442,295.64212,48.773071
0,0,1,1,0,0.678349364,132.16318,3.092,4.86E+02,19.06,1844,2737.73,12,1,q1_q17_dr25_tce,4.566,285.81662,49.352699
0,0,1,1,1,1.022028468,132.3717,8.866,1.34E+03,26.91,1649,1755.39,184.5,1,q1_q17_dr25_tce,4.456,298.84119,44.749889
0,1,0,0,0,0.72359699,131.57754,1.326,4.96E+02,6.73,4699,114645.28,14.8,1,q1_q17_dr25_tce,3.818,291.55807,38.546219
0,0,1,0,0,1.6156052,131.4952,14.55,1.58E+03,34.69,2202,5539.33,253.1,1,q1_q17_dr25_tce,4.15,295.31842,40.208961
0,0,0,1,1,1.8913182,132.66252,4.374,2.02E+02,0.9,983,221.36,17.6,1,q1_q17_dr25_tce,4.627,290.33362,37.911171
0.011,1,0,0,0,494.165759,472.0427,2.239,1.44E+03,4.5,265,1.17,7.4,1,q1_q17_dr25_tce,4.399,291.51395,38.365471
0,0,0,1,0,2.43585046,132.89661,2.088,6.05E+01,2.6,2544,9880.82,14.9,1,q1_q17_dr25_tce,3.613,292.92432,38.44228
0,0,0,0,1,1.33255441,132.05269,3.828,1.07E+02,1.12,1743,2180.2,15.1,1,q1_q17_dr25_tce,4.456,292.6069,45.701408
0,1,0,0,1,359.1015,415.3142,11.461,4.97E+02,2.37,285,1.56,12.9,1,q1_q17_dr25_tce,4.438,291.56772,38.267109
0,0,1,0,0,0.941840589,131.80464,5.06,3.88E+02,27.05,2200,5547.35,23,1,q1_q17_dr25_tce,4.33,298.67731,41.640282
0,0,1,0,1,1.728521892,131.81736,3.361,9.22E+01,1.19,1678,1869.82,30.2,1,q1_q17_dr25_tce,4.282,295.5571,40.321209
0,0,0,1,1,1.89125855,132.6891,5.415,6.79E+01,0.81,1671,1839.74,24.8,1,q1_q17_dr25_tce,4.41,290.29932,37.908932
0,0,1,1,1,8.65312868,136.65308,3.376,5.09E+02,20.38,857,127.5,22.6,1,q1_q17_dr25_tce,4.525,289.71487,39.283871
0.196,0,1,0,0,1.39862757,132.65615,9.625,4.55E+01,2.39,3562,38048.23,59.6,1,q1_q17_dr25_tce,3.732,294.20068,46.327221
0,0,0,0,1,0.918510251,131.82791,2.587,5.26E+01,1.77,2795,14485.22,20.3,1,q1_q17_dr25_tce,3.791,291.71054,38.96273
,1,0,0,0,0.783258387,131.74358,2.2926,3.29E+02,1.28,1559,1395.69,28.5,1,q1_q17_dr24_tce,4.565,289.79135,40.299431
0,1,0,0,1,1.231363214,131.80615,5.8101,4.77E+03,10.75,1699,1973.12,112.7,1,q1_q17_dr25_tce,4.438,290.29623,47.990364
0,0,0,1,1,0.755101928,131.81199,3.044,1.20E+02,0.91,1763,2287.46,18.1,1,q1_q17_dr25_tce,4.535,284.34839,40.72826
0,0,0,0,1,4.56447463,133.0783,6.415,2.08E+02,1.13,902,156.74,42.6,1,q1_q17_dr25_tce,4.596,291.1781,47.322941
0,0,1,1,0,1.027904857,132.444316,1.6381,2.38E+03,30.48,1653,1769.2,117.8,1,q1_q17_dr25_tce,4.446,297.58023,39.702702
0,1,0,0,0,367.95566,236.4537,21.877,1.41E+03,3.62,183,0.27,13.7,1,q1_q17_dr25_tce,4.611,294.78763,43.739021
0,1,0,1,0,1.106529843,132.30528,6.258,3.20E+02,1.91,1649,1746.73,69.2,1,q1_q17_dr25_tce,4.58,292.93121,45.40427
0.307,1,0,0,0,111.741576,166.3408,3.83,2.39E+02,6.88,676,49.4,9.9,1,q1_q17_dr25_tce,3.338,292.03525,38.945911
0,0,1,1,1,1.08193721,131.5344,4.788,1.15E+02,0.77,1385,870.17,14.4,1,q1_q17_dr25_tce,4.555,299.0473,46.68557
,0,0,1,0,2.43142974,133.83385,2.713,1.47E+02,1.17,1378,852,10.7,1,q1_q17_dr24_tce,4.364,297.35278,40.958141
0,0,1,1,1,0.73095491,132.2174,2.206,2.96E+01,0.88,2711,12770.31,7.5,1,q1_q17_dr25_tce,4.163,289.76492,38.38345
0,1,0,1,0,1.111362442,132.30056,6.24,1.34E+02,2.86,2820,14894.75,36.8,1,q1_q17_dr25_tce,3.872,295.60934,45.484451
0,0,0,1,0,143.196381,227.3054,10.424,6.18E+02,6.64,380,4.95,17.4,1,q1_q17_dr25_tce,4.333,295.53394,39.762249
0,0,0,1,0,9.089151782,132.0565248,3.1886,1.10E+02,4.35,1848,2754.19,7.1,1,q1_q17_dr25_tce,3.493,294.09555,38.885059
0,0,0,0,1,1.87886973,133.07604,3.876,1.82E+02,1.04,1236,553.59,23.9,1,q1_q17_dr25_tce,4.613,297.34418,39.88501
0,0,0,1,1,0.979161676,132.21831,2.942,1.60E+02,1.03,1548,1357.43,20.2,1,q1_q17_dr25_tce,4.591,292.79333,45.628262
